mgi_homology_class	mouse_gene_symbol	mouse_entrez_id	mouse_mgi_id	human_gene_symbol	human_entrez_id	human_hgnc_id	human_omim_id
51824510	Lce1f	67828	MGI:1915078	LCE1C	353133	HGNC:29464	OMIM:612605
51824510	Lce1f	67828	MGI:1915078	LCE1E	353135	HGNC:29466	OMIM:612607
51824510	Lce1f	67828	MGI:1915078	LCE1F	353137	HGNC:29467	OMIM:612608
51824509	Lce1g	66195	MGI:1913445	LCE1B	353132	HGNC:16611	OMIM:612604
51824509	Lce1g	66195	MGI:1913445	LCE1C	353133	HGNC:29464	OMIM:612605
51824509	Lce1g	66195	MGI:1913445	LCE1E	353135	HGNC:29466	OMIM:612607
51824501	Lce1h	67718	MGI:1914968	LCE1A	353131	HGNC:29459	OMIM:612603
51824501	Lce1h	67718	MGI:1914968	LCE1D	353134	HGNC:29465	OMIM:612606
51824505	Lce1i	76585	MGI:1923835	LCE1B	353132	HGNC:16611	OMIM:612604
51824505	Lce1i	76585	MGI:1923835	LCE1C	353133	HGNC:29464	OMIM:612605
51824505	Lce1i	76585	MGI:1923835	LCE1E	353135	HGNC:29466	OMIM:612607
51824508	Lce1j	545547	MGI:3702532	LCE1B	353132	HGNC:16611	OMIM:612604
51824508	Lce1j	545547	MGI:3702532	LCE1C	353133	HGNC:29464	OMIM:612605
51824508	Lce1j	545547	MGI:3702532	LCE1E	353135	HGNC:29466	OMIM:612607
51824508	Lce1j	545547	MGI:3702532	LCE1F	353137	HGNC:29467	OMIM:612608
51824502	Lce1k	631101	MGI:3702534	LCE1B	353132	HGNC:16611	OMIM:612604
51824502	Lce1k	631101	MGI:3702534	LCE1C	353133	HGNC:29464	OMIM:612605
51824502	Lce1k	631101	MGI:3702534	LCE1E	353135	HGNC:29466	OMIM:612607
51824502	Lce1k	631101	MGI:3702534	LCE1F	353137	HGNC:29467	OMIM:612608
51824503	Lce1l	73730	MGI:1920980	LCE1B	353132	HGNC:16611	OMIM:612604
51824503	Lce1l	73730	MGI:1920980	LCE1C	353133	HGNC:29464	OMIM:612605
51824503	Lce1l	73730	MGI:1920980	LCE1E	353135	HGNC:29466	OMIM:612607
51824503	Lce1l	73730	MGI:1920980	LCE1F	353137	HGNC:29467	OMIM:612608
51824519	Lce3a	545548	MGI:3645650	LCE3B	353143	HGNC:29462	OMIM:612614
51824519	Lce3a	545548	MGI:3645650	LCE3C	353144	HGNC:16612	OMIM:612615
51824515	Lce3b	66344	MGI:1913594	LCE3A	353142	HGNC:29461	OMIM:612613
51824515	Lce3b	66344	MGI:1913594	LCE3B	353143	HGNC:29462	OMIM:612614
51824515	Lce3b	66344	MGI:1913594	LCE3C	353144	HGNC:16612	OMIM:612615
51824515	Lce3b	66344	MGI:1913594	LCE3D	84648	HGNC:16615	OMIM:612616
51824515	Lce3b	66344	MGI:1913594	LCE3E	353145	HGNC:29463	OMIM:612617
51824514	Lce3c	94060	MGI:2135932	LCE3A	353142	HGNC:29461	OMIM:612613
51824514	Lce3c	94060	MGI:2135932	LCE3B	353143	HGNC:29462	OMIM:612614
51824514	Lce3c	94060	MGI:2135932	LCE3C	353144	HGNC:16612	OMIM:612615
51824514	Lce3c	94060	MGI:2135932	LCE3D	84648	HGNC:16615	OMIM:612616
51824514	Lce3c	94060	MGI:2135932	LCE3E	353145	HGNC:29463	OMIM:612617
51824517	Lce3d	630994	MGI:3642919	LCE3B	353143	HGNC:29462	OMIM:612614
51824517	Lce3d	630994	MGI:3642919	LCE3C	353144	HGNC:16612	OMIM:612615
51824518	Lce3e	69514	MGI:1916764	LCE3B	353143	HGNC:29462	OMIM:612614
51824518	Lce3e	69514	MGI:1916764	LCE3C	353144	HGNC:16612	OMIM:612615
51824516	Lce3f	69520	MGI:1916770	LCE3B	353143	HGNC:29462	OMIM:612614
51824516	Lce3f	69520	MGI:1916770	LCE3C	353144	HGNC:16612	OMIM:612615
51824520	Lce6a	78382	MGI:1925632	LCE6A	448835	HGNC:31824	
51819743	Lck	16818	MGI:96756	LCK	3932	HGNC:6524	OMIM:153390
51813998	Lclat1	225010	MGI:2684937	LCLAT1	253558	HGNC:26756	OMIM:614241
51819157	Lcmt1	30949	MGI:1353593	LCMT1	51451	HGNC:17557	OMIM:610286
51824522	Lcmt2	329504	MGI:1353659	LCMT2	9836	HGNC:17558	OMIM:611246
51824523	Lcn10	332578	MGI:1925000	LCN10	414332	HGNC:20892	OMIM:612904
51812625	Lcn12	77701	MGI:1924951	LCN12	286256	HGNC:28733	OMIM:612905
51824524	Lcn15	102636769	MGI:5592908	LCN15	389812	HGNC:33777	
51813683	Lcn2	16819	MGI:96757	LCN2	3934	HGNC:6526	OMIM:600181
51825322	Lcn4	16821	MGI:102668	OBP2A	29991	HGNC:23380	OMIM:164320
51825322	Lcn4	16821	MGI:102668	OBP2B	29989	HGNC:23381	OMIM:604606
51824525	Lcn6	620709	MGI:3045364	LCN6	158062	HGNC:17337	OMIM:609379
51824526	Lcn8	78076	MGI:2135945	LCN8	138307	HGNC:27038	OMIM:612902
51824527	Lcn9	77704	MGI:1924954	LCN9	392399	HGNC:17442	OMIM:612903
51811319	Lcor	212391	MGI:2443930	LCOR	84458	HGNC:29503	OMIM:607698
51811654	Lcorl	209707	MGI:2651932	LCORL	254251	HGNC:30776	OMIM:611799
51807935	Lcp1	18826	MGI:104808	LCP1	3936	HGNC:6528	OMIM:153430
51813892	Lcp2	16822	MGI:1321402	LCP2	3937	HGNC:6529	OMIM:601603
51817418	Lct	226413	MGI:104576	LCT	3938	HGNC:6530	OMIM:603202
51819159	Lctl	235435	MGI:2183549	LCTL	197021	HGNC:15583	OMIM:617060
51824528	Ldaf1	233806	MGI:1925752	LDAF1	57146	HGNC:30136	OMIM:611304
51815556	Ldah	68832	MGI:1916082	LDAH	60526	HGNC:26145	OMIM:613570
51813893	Ldb1	16825	MGI:894762	LDB1	8861	HGNC:6532	OMIM:603451
51813894	Ldb2	16826	MGI:894670	LDB2	9079	HGNC:6533	OMIM:603450
51809057	Ldb3	24131	MGI:1344412	LDB3	11155	HGNC:15710	OMIM:605906
51824529	Ldc1	332942	MGI:2685699	LDC1P	149086	HGNC:49677	
51813895	Ldha	16828	MGI:96759	LDHA	3939	HGNC:6535	OMIM:150000
51813896	Ldhal6b	106557	MGI:2146830	LDHAL6A	160287	HGNC:28335	OMIM:618928
51813896	Ldhal6b	106557	MGI:2146830	LDHAL6B	92483	HGNC:21481	
51813898	Ldhb	16832	MGI:96763	LDHB	3945	HGNC:6541	OMIM:150100
51813897	Ldhc	16833	MGI:96764	LDHC	3948	HGNC:6544	OMIM:150150
51818911	Ldhd	52815	MGI:106428	LDHD	197257	HGNC:19708	OMIM:607490
51813899	Ldlr	16835	MGI:96765	LDLR	3949	HGNC:6547	OMIM:606945
51824530	Ldlrad1	546840	MGI:3652166	LDLRAD1	388633	HGNC:32069	
51818624	Ldlrad2	435811	MGI:3588210	LDLRAD2	401944	HGNC:32071	
51810714	Ldlrad3	241576	MGI:2138856	LDLRAD3	143458	HGNC:27046	OMIM:617986
51812251	Ldlrad4	52662	MGI:1277150	LDLRAD4	753	HGNC:1224	OMIM:606571
51815145	Ldlrap1	100017	MGI:2140175	LDLRAP1	26119	HGNC:18640	OMIM:605747
51824531	Ldoc1	434784	MGI:2685212	LDOC1	23641	HGNC:6548	OMIM:300402
51820352	Leap2	259301	MGI:2672795	LEAP2	116842	HGNC:29571	OMIM:611373
51809760	Lect2	16841	MGI:1278342	LECT2	3950	HGNC:6550	OMIM:602882
51809972	Lef1	16842	MGI:96770	LEF1	51176	HGNC:6551	OMIM:153245
51807110	Lefty1	13590	MGI:107405	LEFTY1	10637	HGNC:6552	OMIM:603037
51807109	Lefty2	320202	MGI:2443573	LEFTY2	7044	HGNC:3122	OMIM:601877
51821356	Lekr1	624866	MGI:3645902	LEKR1	389170	HGNC:33765	OMIM:613536
51824532	Lelp1	69332	MGI:1916582	LELP1	149018	HGNC:32046	OMIM:611042
51821139	Lemd1	213409	MGI:1922403	LEMD1	93273	HGNC:18725	OMIM:610480
51824533	Lemd2	224640	MGI:2385045	LEMD2	221496	HGNC:21244	OMIM:616312
51813654	Lemd3	380664	MGI:3580376	LEMD3	23592	HGNC:28887	OMIM:607844
51813902	Lenep	57275	MGI:1930020	LENEP	55891	HGNC:14429	OMIM:607377
51821099	Leng1	69757	MGI:1917007	LENG1	79165	HGNC:15502	
51820003	Leng8	232798	MGI:2142195	LENG8	114823	HGNC:15500	OMIM:616575
51811576	Leng9	243813	MGI:2444509	LENG9	94059	HGNC:16306	
51820902	Leo1	235497	MGI:2685031	LEO1	123169	HGNC:30401	OMIM:610507
51813904	Lep	16846	MGI:104663	LEP	3952	HGNC:6553	OMIM:164160
51814507	Lepr	16847	MGI:104993	LEPR	3953	HGNC:6554	OMIM:601007
51819576	Leprot	230514	MGI:2687005	LEPROT	54741	HGNC:29477	OMIM:613461
51821596	Leprotl1	68192	MGI:1915442	LEPROTL1	23484	HGNC:6555	OMIM:607338
51811091	Letm1	56384	MGI:1932557	LETM1	3954	HGNC:6556	OMIM:604407
51813908	Letm2	270035	MGI:2444979	LETM2	137994	HGNC:14648	OMIM:620380
51820341	Letmd1	68614	MGI:1915864	LETMD1	25875	HGNC:24241	OMIM:619070
51812772	Lfng	16848	MGI:1095413	LFNG	3955	HGNC:6560	OMIM:602576
51809620	Lgals1	16852	MGI:96777	LGALS1	3956	HGNC:6561	OMIM:150570
51824534	Lgals12	56072	MGI:1929094	LGALS12	85329	HGNC:15788	OMIM:606096
51809621	Lgals2	107753	MGI:895068	LGALS2	3957	HGNC:6562	OMIM:150571
51809622	Lgals3	16854	MGI:96778	LGALS3	3958	HGNC:6563	OMIM:153619
51813910	Lgals3bp	19039	MGI:99554	LGALS3BP	3959	HGNC:6564	OMIM:600626
51816765	Lgals4	16855	MGI:107536	LGALS4	3960	HGNC:6565	OMIM:602518
51824535	Lgals6	16857	MGI:107535	LGALS4	3960	HGNC:6565	OMIM:602518
51824536	Lgals7	16858	MGI:1316742	LGALS7	3963	HGNC:6568	OMIM:600615
51824536	Lgals7	16858	MGI:1316742	LGALS7B	653499	HGNC:34447	OMIM:617139
51813911	Lgals8	56048	MGI:1928481	LGALS8	3964	HGNC:6569	OMIM:606099
51809623	Lgals9	16859	MGI:109496	LGALS9	3965	HGNC:6570	OMIM:601879
51809623	Lgals9	16859	MGI:109496	LGALS9B	284194	HGNC:24842	
51809623	Lgals9	16859	MGI:109496	LGALS9C	654346	HGNC:33874	
51815513	Lgalsl	216551	MGI:1916114	LGALSL	29094	HGNC:25012	OMIM:617902
51819747	Lgalsl2	272350	MGI:3643170	LGALSL	29094	HGNC:25012	OMIM:617902
51810755	Lgi1	56839	MGI:1861691	LGI1	9211	HGNC:6572	OMIM:604619
51821710	Lgi2	246316	MGI:2180196	LGI2	55203	HGNC:18710	OMIM:608301
51815928	Lgi3	213469	MGI:2182619	LGI3	203190	HGNC:18711	OMIM:608302
51810756	Lgi4	243914	MGI:2180197	LGI4	163175	HGNC:18712	OMIM:608303
51806953	Lgmn	19141	MGI:1330838	LGMN	5641	HGNC:9472	OMIM:602620
51822308	Lgr4	107515	MGI:1891468	LGR4	55366	HGNC:13299	OMIM:606666
51824537	Lgr5	14160	MGI:1341817	LGR5	8549	HGNC:4504	OMIM:606667
51824538	Lgr6	329252	MGI:2441805	LGR6	59352	HGNC:19719	OMIM:606653
51812385	Lgsn	266744	MGI:2672844	LGSN	51557	HGNC:21016	OMIM:611470
51812170	Lhb	16866	MGI:96782	CGB1	114335	HGNC:16721	OMIM:608823
51812170	Lhb	16866	MGI:96782	CGB2	114336	HGNC:16722	OMIM:608824
51812170	Lhb	16866	MGI:96782	CGB3	1082	HGNC:1886	OMIM:118860
51812170	Lhb	16866	MGI:96782	CGB5	93659	HGNC:16452	OMIM:608825
51812170	Lhb	16866	MGI:96782	CGB7	94027	HGNC:16451	OMIM:608826
51812170	Lhb	16866	MGI:96782	CGB8	94115	HGNC:16453	OMIM:608827
51812170	Lhb	16866	MGI:96782	LHB	3972	HGNC:6584	OMIM:152780
51812493	Lhcgr	16867	MGI:96783	LHCGR	3973	HGNC:6585	OMIM:152790
51824539	Lhfpl1	237091	MGI:1891214	LHFPL1	340596	HGNC:6587	OMIM:300566
51813916	Lhfpl2	218454	MGI:2145236	LHFPL2	10184	HGNC:6588	OMIM:609718
51821185	Lhfpl3	269629	MGI:1925076	LHFPL3	375612	HGNC:6589	OMIM:609719
51813917	Lhfpl4	269788	MGI:3057108	LHFPL4	375323	HGNC:29568	OMIM:610240
51807243	Lhfpl5	328789	MGI:1915382	LHFPL5	222662	HGNC:21253	OMIM:609427
51813915	Lhfpl6	108927	MGI:1920048	LHFPL6	10186	HGNC:6586	OMIM:606710
51824540	Lhfpl7	333048	MGI:2685700	LHFPL7	255349	HGNC:33725	
51820194	Lhpp	76429	MGI:1923679	LHPP	64077	HGNC:30042	OMIM:617231
51813921	Lhx1	16869	MGI:99783	LHX1	3975	HGNC:6593	OMIM:601999
51807408	Lhx2	16870	MGI:96785	LHX2	9355	HGNC:6594	OMIM:603759
51813922	Lhx3	16871	MGI:102673	LHX3	8022	HGNC:6595	OMIM:600577
51817541	Lhx4	16872	MGI:101776	LHX4	89884	HGNC:21734	OMIM:602146
51813923	Lhx5	16873	MGI:107792	LHX5	64211	HGNC:14216	OMIM:605992
51813918	Lhx6	16874	MGI:1306803	LHX6	26468	HGNC:21735	OMIM:608215
51808301	Lhx8	16875	MGI:1096343	LHX8	431707	HGNC:28838	OMIM:604425
51816727	Lhx9	16876	MGI:1316721	LHX9	56956	HGNC:14222	OMIM:606066
51820727	Lias	79464	MGI:1934604	LIAS	11019	HGNC:16429	OMIM:607031
51824542	Liat1	74230	MGI:1921480	LIAT1	400566	HGNC:33800	
51824543	Lif	16878	MGI:96787	LIF	3976	HGNC:6596	OMIM:159540
51816721	Lifr	16880	MGI:96788	LIFR	3977	HGNC:6597	OMIM:151443
51817540	Lig1	16881	MGI:101789	LIG1	3978	HGNC:6598	OMIM:126391
51813289	Lig3	16882	MGI:109152	LIG3	3980	HGNC:6600	OMIM:600940
51820181	Lig4	319583	MGI:1335098	LIG4	3981	HGNC:6601	OMIM:601837
51822573	Lilra5	232801	MGI:3647196	LILRA5	353514	HGNC:16309	OMIM:606047
51824547	Lilra6	18726	MGI:1195969	LILRA1	11024	HGNC:6602	OMIM:604810
51824547	Lilra6	18726	MGI:1195969	LILRA2	11027	HGNC:6603	OMIM:604812
51824547	Lilra6	18726	MGI:1195969	LILRA4	23547	HGNC:15503	OMIM:607517
51824547	Lilra6	18726	MGI:1195969	LILRA6	79168	HGNC:15495	
51814205	Lim2	233187	MGI:104698	LIM2	3982	HGNC:6610	OMIM:154045
51807766	Lima1	65970	MGI:1920992	LIMA1	51474	HGNC:24636	OMIM:608364
51811118	Limch1	77569	MGI:1924819	LIMCH1	22998	HGNC:29191	OMIM:617750
51813693	Limd1	29806	MGI:1352502	LIMD1	8994	HGNC:6612	OMIM:604543
51822400	Limd2	67803	MGI:1915053	LIMD2	80774	HGNC:28142	OMIM:621443
51816071	Lime1	72699	MGI:1919949	LIME1	54923	HGNC:26016	OMIM:609809
51813925	Limk1	16885	MGI:104572	LIMK1	3984	HGNC:6613	OMIM:601329
51818406	Limk2	16886	MGI:1197517	LIMK2	3985	HGNC:6614	OMIM:601988
51814773	Lims1	110829	MGI:1195263	LIMS1	3987	HGNC:6616	OMIM:602567
51812618	Lims2	225341	MGI:2385067	LIMS2	55679	HGNC:16084	OMIM:607908
51813926	Lin28a	83557	MGI:1890546	LIN28A	79727	HGNC:15986	OMIM:611043
51822539	Lin28b	380669	MGI:3584032	LIN28B	389421	HGNC:32207	OMIM:611044
51810184	Lin37	75660	MGI:1922910	LIN37	55957	HGNC:33234	OMIM:621287
51813673	Lin52	217708	MGI:3045391	LIN52	91750	HGNC:19856	OMIM:621288
51813927	Lin54	231506	MGI:2140902	LIN54	132660	HGNC:25397	OMIM:613367
51820785	Lin7a	108030	MGI:2135609	LIN7A	8825	HGNC:17787	OMIM:603380
51811822	Lin7b	22342	MGI:1330858	LIN7B	64130	HGNC:17788	OMIM:612331
51810722	Lin7c	22343	MGI:1330839	LIN7C	55327	HGNC:17789	OMIM:612332
51816973	Lin9	72568	MGI:1919818	LIN9	286826	HGNC:30830	OMIM:609375
51824558	Lincmd1	105661730	MGI:5818206	LINCMD1	101154644	HGNC:49089	OMIM:614933
51813929	Lingo1	235402	MGI:1915522	LINGO1	84894	HGNC:21205	OMIM:609791
51813930	Lingo2	242384	MGI:2442298	LINGO2	158038	HGNC:21207	OMIM:609793
51816829	Lingo3	237403	MGI:3609246	LINGO3	645191	HGNC:21206	OMIM:609792
51817527	Lingo4	320747	MGI:2444651	LINGO4	339398	HGNC:31814	OMIM:609794
51813931	Lins1	72635	MGI:1919885	LINS1	55180	HGNC:30922	OMIM:610350
51810709	Lipa	16889	MGI:96789	LIPA	3988	HGNC:6617	OMIM:613497
51813932	Lipc	15450	MGI:96216	LIPC	3990	HGNC:6619	OMIM:151670
51812705	Lipe	16890	MGI:96790	LIPE	3991	HGNC:6621	OMIM:151750
51810708	Lipf	67717	MGI:1914967	LIPF	8513	HGNC:6622	OMIM:601980
51820379	Lipg	16891	MGI:1341803	LIPG	9388	HGNC:6623	OMIM:603684
51810407	Liph	239759	MGI:2388029	LIPH	200879	HGNC:18483	OMIM:607365
51810406	Lipi	320355	MGI:2443868	LIPI	149998	HGNC:18821	OMIM:609252
51824559	Lipk	240633	MGI:2679259	LIPK	643414	HGNC:23444	OMIM:613922
51824560	Lipm	78753	MGI:1926003	LIPM	340654	HGNC:23455	OMIM:613923
51824561	Lipn	70166	MGI:1917416	LIPN	643418	HGNC:23452	OMIM:613924
51811681	Lipt1	623661	MGI:3645211	LIPT1	51601	HGNC:29569	OMIM:610284
51819771	Lipt2	67164	MGI:1914414	LIPT2	387787	HGNC:37216	OMIM:617659
51810423	Litaf	56722	MGI:1929512	LITAF	9516	HGNC:16841	OMIM:603795
51822056	Litafd	436336	MGI:3643507	LITAFD	101929989	HGNC:53927	
51816153	Lix1	66643	MGI:1913893	LIX1	167410	HGNC:18581	OMIM:610466
51816042	Lix1l	280411	MGI:3036267	LIX1L	128077	HGNC:28715	OMIM:621464
51824562	Lkaaear1	277496	MGI:2685538	LKAAEAR1	198437	HGNC:33718	
51819864	Llgl1	16897	MGI:102682	LLGL1	3996	HGNC:6628	OMIM:600966
51808126	Llgl2	217325	MGI:1918843	LLGL2	3993	HGNC:6629	OMIM:618483
51810185	Llph	66225	MGI:1913475	LLPH	84298	HGNC:28229	OMIM:616998
51811200	Lman1	70361	MGI:1917611	LMAN1	3998	HGNC:6631	OMIM:601567
51824564	Lman1l	235416	MGI:2667537	LMAN1L	79748	HGNC:6632	OMIM:609548
51818453	Lman2	66890	MGI:1914140	LMAN2	10960	HGNC:16986	OMIM:609551
51813131	Lman2l	214895	MGI:2443010	LMAN2L	81562	HGNC:19263	OMIM:609552
51813622	Lmbr1	56873	MGI:1861746	LMBR1	64327	HGNC:13243	OMIM:605522
51808155	Lmbr1l	74775	MGI:1289247	LMBR1L	55716	HGNC:18268	OMIM:610007
51810929	Lmbrd1	68421	MGI:1915671	LMBRD1	55788	HGNC:23038	OMIM:612625
51812096	Lmbrd2	320506	MGI:2444173	LMBRD2	92255	HGNC:25287	OMIM:619490
51820527	Lmcd1	30937	MGI:1353635	LMCD1	29995	HGNC:6633	OMIM:604859
51822432	Lmf1	76483	MGI:1923733	LMF1	64788	HGNC:14154	OMIM:611761
51813514	Lmf2	105847	MGI:2146015	LMF2	91289	HGNC:25096	
51813717	Lmln	239833	MGI:2444736	LMLN	89782	HGNC:15991	OMIM:609380
51808336	Lmna	16905	MGI:96794	LMNA	4000	HGNC:6636	OMIM:150330
51810917	Lmnb1	16906	MGI:96795	LMNB1	4001	HGNC:6637	OMIM:150340
51810984	Lmnb2	16907	MGI:96796	LMNB2	84823	HGNC:6638	OMIM:150341
51824565	Lmntd1	74071	MGI:1921321	LMNTD1	160492	HGNC:26683	OMIM:617254
51824566	Lmntd2	72000	MGI:1919250	LMNTD2	256329	HGNC:28561	
51808128	Lmo1	109594	MGI:102812	LMO1	4004	HGNC:6641	OMIM:186921
51818067	Lmo2	16909	MGI:102811	LMO2	4005	HGNC:6642	OMIM:180385
51813939	Lmo3	109593	MGI:102810	LMO3	55885	HGNC:6643	OMIM:180386
51811151	Lmo4	16911	MGI:109360	LMO4	8543	HGNC:6644	OMIM:603129
51810896	Lmo7	380928	MGI:1353586	LMO7	4008	HGNC:6646	OMIM:604362
51813940	Lmod1	93689	MGI:2135671	LMOD1	25802	HGNC:6647	OMIM:602715
51817272	Lmod2	93677	MGI:2135672	LMOD2	442721	HGNC:6648	OMIM:608006
51817458	Lmod3	320502	MGI:2444169	LMOD3	56203	HGNC:6649	OMIM:616112
51824567	Lmtk2	231876	MGI:3036247	LMTK2	22853	HGNC:17880	OMIM:610989
51817275	Lmtk3	381983	MGI:3039582	LMTK3	114783	HGNC:19295	OMIM:619624
51816249	Lmx1a	110648	MGI:1888519	LMX1A	4009	HGNC:6653	OMIM:600298
51807036	Lmx1b	16917	MGI:1100513	LMX1B	4010	HGNC:6654	OMIM:602575
51824553	Lncenc1	100039691	MGI:3780541	LINC01157	105379037	HGNC:49512	OMIM:618214
51824549	Lncpint	232685	MGI:2673128	LINC-PINT	378805	HGNC:26885	OMIM:618212
51824568	Lnp1	100503609	MGI:5011982	LNP1	348801	HGNC:28014	
51824569	Lnpep	240028	MGI:2387123	LNPEP	4012	HGNC:6656	OMIM:151300
51811964	Lnpk	69605	MGI:1918115	LNPK	80856	HGNC:21610	OMIM:610236
51811954	Lnx1	16924	MGI:1278335	LNX1	84708	HGNC:6657	OMIM:609732
51812786	Lnx2	140887	MGI:2155959	LNX2	222484	HGNC:20421	OMIM:609733
51824570	Lonp1	74142	MGI:1921392	LONP1	9361	HGNC:9479	OMIM:605490
51818746	Lonp2	66887	MGI:1914137	LONP2	83752	HGNC:20598	OMIM:617774
51813957	Lonrf1	244421	MGI:3609241	LONRF1	91694	HGNC:26302	OMIM:621631
51810402	Lonrf2	381338	MGI:1920209	LONRF2	164832	HGNC:24788	OMIM:621632
51824571	Lonrf3	74365	MGI:1921615	LONRF3	79836	HGNC:21152	
51824572	Loricrin	16939	MGI:96816	LORICRIN	4014	HGNC:6663	OMIM:152445
51813959	Lox	16948	MGI:96817	LOX	4015	HGNC:6664	OMIM:153455
51813960	Loxhd1	240411	MGI:1914609	LOXHD1	125336	HGNC:26521	OMIM:613072
51816157	Loxl1	16949	MGI:106096	LOXL1	4016	HGNC:6665	OMIM:153456
51813197	Loxl2	94352	MGI:2137913	LOXL2	4017	HGNC:6666	OMIM:606663
51811908	Loxl3	16950	MGI:1337004	LOXL3	84695	HGNC:13869	OMIM:607163
51821998	Loxl4	67573	MGI:1914823	LOXL4	84171	HGNC:17171	OMIM:607318
51809764	Lpar1	14745	MGI:108429	LPAR1	1902	HGNC:3166	OMIM:602282
51819146	Lpar2	53978	MGI:1858422	LPAR2	9170	HGNC:3168	OMIM:605110
51822342	Lpar3	65086	MGI:1929469	LPAR3	23566	HGNC:14298	OMIM:605106
51817667	Lpar4	78134	MGI:1925384	LPAR4	2846	HGNC:4478	OMIM:300086
51813961	Lpar5	381810	MGI:2685918	LPAR5	57121	HGNC:13307	OMIM:606926
51813962	Lpar6	67168	MGI:1914418	LPAR6	10161	HGNC:15520	OMIM:609239
51807327	Lpcat1	210992	MGI:2384812	LPCAT1	79888	HGNC:25718	OMIM:610472
51819539	Lpcat2	270084	MGI:3606214	LPCAT2	54947	HGNC:26032	OMIM:612040
51819538	Lpcat2b	70902	MGI:1918152	LPCAT2BP	100128094	HGNC:38003	
51813410	Lpcat3	14792	MGI:1315211	LPCAT3	10162	HGNC:30244	OMIM:611950
51818434	Lpcat4	99010	MGI:2138993	LPCAT4	254531	HGNC:30059	OMIM:612039
51811025	Lpgat1	226856	MGI:2446186	LPGAT1	9926	HGNC:28985	OMIM:610473
51813966	Lpin1	14245	MGI:1891340	LPIN1	23175	HGNC:13345	OMIM:605518
51813933	Lpin2	64898	MGI:1891341	LPIN2	9663	HGNC:14450	OMIM:605519
51821694	Lpin3	64899	MGI:1891342	LPIN3	64900	HGNC:14451	OMIM:605520
51810654	Lpl	16956	MGI:96820	LPL	4023	HGNC:6677	OMIM:609708
51809616	Lpo	76113	MGI:1923363	LPO	4025	HGNC:6678	OMIM:150205
51811063	Lpp	210126	MGI:2441849	LPP	4026	HGNC:6679	OMIM:600700
51817646	Lpxn	107321	MGI:2147677	LPXN	9404	HGNC:14061	OMIM:605390
51811988	Lrat	79235	MGI:1891259	LRAT	9227	HGNC:6685	OMIM:604863
51810346	Lratd1	105005	MGI:2145011	LRATD1	151354	HGNC:20743	OMIM:611234
51810347	Lratd2	399603	MGI:3026924	LRATD2	157638	HGNC:24166	OMIM:609483
51813263	Lrba	80877	MGI:1933162	LRBA	987	HGNC:1742	OMIM:606453
51810768	Lrch1	380916	MGI:2443390	LRCH1	23143	HGNC:20309	OMIM:610368
51815252	Lrch2	210297	MGI:2147870	LRCH2	57631	HGNC:29292	
51820239	Lrch3	70144	MGI:1917394	LRCH3	84859	HGNC:28637	
51817575	Lrch4	231798	MGI:1917193	LRCH4	4034	HGNC:6691	OMIM:620165
51824573	Lrcol1	381667	MGI:2686525	LRCOL1	100507055	HGNC:44160	
51814071	Lrfn1	80749	MGI:2136810	LRFN1	57622	HGNC:29290	OMIM:612807
51815202	Lrfn2	70530	MGI:1917780	LRFN2	57497	HGNC:21226	OMIM:612808
51821362	Lrfn3	233067	MGI:2442512	LRFN3	79414	HGNC:28370	OMIM:612809
51816213	Lrfn4	225875	MGI:2385612	LRFN4	78999	HGNC:28456	OMIM:612810
51815268	Lrfn5	238205	MGI:2144814	LRFN5	145581	HGNC:20360	OMIM:612811
51821619	Lrg1	76905	MGI:1924155	LRG1	116844	HGNC:29480	OMIM:611289
51816143	Lrguk	74354	MGI:1921604	LRGUK	136332	HGNC:21964	OMIM:616478
51816263	Lrif1	321000	MGI:2445214	LRIF1	55791	HGNC:30299	OMIM:615354
51808361	Lrig1	16206	MGI:107935	LRIG1	26018	HGNC:17360	OMIM:608868
51813293	Lrig2	269473	MGI:2443718	LRIG2	9860	HGNC:20889	OMIM:608869
51821340	Lrig3	320398	MGI:2443955	LRIG3	121227	HGNC:30991	OMIM:608870
51813974	Lrit1	239037	MGI:2385320	LRIT1	26103	HGNC:23404	OMIM:616103
51819342	Lrit2	239038	MGI:2444885	LRIT2	340745	HGNC:23443	
51813975	Lrit3	242235	MGI:2685267	LRIT3	345193	HGNC:24783	OMIM:615004
51807547	Lrmda	76633	MGI:1923883	LRMDA	83938	HGNC:23405	OMIM:614537
51812079	Lrp1	16971	MGI:96828	LRP1	4035	HGNC:6692	OMIM:107770
51822537	Lrp10	65107	MGI:1929480	LRP10	26020	HGNC:14553	OMIM:609921
51816849	Lrp11	237253	MGI:2442989	LRP11	84918	HGNC:16936	
51816016	Lrp12	239393	MGI:2443132	LRP12	29967	HGNC:31708	OMIM:618299
51813976	Lrp1b	94217	MGI:2151136	LRP1B	53353	HGNC:6693	OMIM:608766
51812422	Lrp2	14725	MGI:95794	LRP2	4036	HGNC:6694	OMIM:600073
51820189	Lrp2bp	67620	MGI:1914870	LRP2BP	55805	HGNC:25434	OMIM:619020
51820362	Lrp3	435965	MGI:3584516	LRP3	4037	HGNC:6695	OMIM:603159
51809848	Lrp4	228357	MGI:2442252	LRP4	4038	HGNC:6696	OMIM:604270
51813977	Lrp5	16973	MGI:1278315	LRP5	4041	HGNC:6697	OMIM:603506
